run_id,trained_at,instance,n_episodes,episode,reward,makespan,avg_reward_100,critic_loss,entropy,entropy_coef,best_makespan,is_best,rolling_eval_ms
1,2026-05-26 20:49:32,5x5,3000,176,-12.4151,53,-9.5409,7.150251,1.291986,0.044434,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,177,-14.5702,57,-9.687,16.685706,1.209603,0.044404,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,178,-36.3387,62,-10.2261,28.119566,1.380095,0.044374,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,179,-19.6786,56,-10.1612,30.170118,1.291323,0.044344,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,180,-0.4583,48,-9.944,21.762461,1.219423,0.044315,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,181,-21.4151,53,-10.0683,18.484655,1.292667,0.044285,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,182,-9.4902,51,-10.1283,14.146076,1.298794,0.044255,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,183,-35.1667,60,-10.1772,49.692775,1.15275,0.044226,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,184,-1.4583,48,-10.3675,21.983693,1.303805,0.044196,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,185,-21.0702,57,-10.5383,22.971125,1.297955,0.044166,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,186,3.0957,47,-10.5491,24.116856,1.388306,0.044137,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,187,-55.6429,70,-10.9105,123.549319,1.247391,0.044107,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,188,13.9091,44,-10.7873,48.828971,1.320052,0.044078,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,189,-1.4902,51,-10.8276,18.830969,1.274715,0.044048,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,190,-32.1587,63,-11.4647,38.040954,1.376228,0.044018,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,191,2.5385,52,-11.5145,36.486768,1.226615,0.043989,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,192,2.0849,53,-11.414,18.245258,1.441945,0.043959,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,193,3.5102,49,-10.9912,16.384893,1.27857,0.04393,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,194,14.5698,43,-10.5274,43.281287,1.384523,0.043901,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,195,-4.4898,49,-10.4107,14.515031,1.375733,0.043871,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,196,-9.8519,54,-10.5546,34.536306,1.211908,0.043842,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,197,-19.9483,58,-10.5999,13.609653,1.277612,0.043812,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,198,-5.8519,54,-10.7852,17.610525,1.227817,0.043783,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,199,21.9878,41,-10.4957,55.89974,1.309512,0.043754,inf,0,-1
1,2026-05-26 20:49:32,5x5,3000,200,3.6739,46,-10.2949,17.753865,1.210278,0.043724,61.33,1,61.33
1,2026-05-26 20:49:32,5x5,3000,201,0.0098,51,-10.5055,33.356247,1.292596,0.043695,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,202,-4.3519,54,-10.2039,34.095887,1.441597,0.043666,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,203,28.0513,39,-9.8242,59.73406,1.369654,0.043636,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,204,1.0849,53,-9.7792,11.482184,1.247763,0.043607,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,205,19.1739,46,-9.4307,42.468717,1.351194,0.043578,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,206,47.3788,33,-9.0097,149.447305,1.401631,0.043549,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,207,11.5698,43,-8.7373,21.706656,1.210334,0.043519,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,208,6.4091,44,-8.6188,74.588583,1.441355,0.04349,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,209,3.6739,46,-8.4225,11.11594,1.296271,0.043461,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,210,-8.9615,52,-8.6298,22.013829,1.215923,0.043432,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,211,-24.1786,56,-8.773,39.539708,1.3648,0.043403,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,212,24.0698,43,-8.675,66.422023,1.441197,0.043374,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,213,-2.9615,52,-8.3819,34.337925,1.267593,0.043345,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,214,-9.5,50,-7.8955,14.381122,1.382241,0.043316,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,215,-19.8136,59,-7.717,51.643865,1.302016,0.043287,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,216,-11.1786,56,-7.8916,20.967253,1.27551,0.043258,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,217,-3.9902,51,-7.4231,43.420747,1.289888,0.043229,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,218,-4.3519,54,-7.6023,10.891824,1.321599,0.0432,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,219,16.4091,44,-7.3305,22.569,1.310601,0.043171,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,220,-18.3519,54,-7.1413,39.104757,1.243082,0.043142,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,221,-8.0,50,-7.337,40.877687,1.279024,0.043113,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,222,-5.0,50,-7.2163,23.481327,1.195867,0.043084,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,223,10.1739,46,-7.2152,12.921763,1.342501,0.043055,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,224,16.5698,43,-6.7778,21.808777,1.359067,0.043026,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,225,26.4878,41,-6.2078,41.751973,1.395717,0.042997,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,226,-10.9902,51,-6.3655,6.669092,1.200196,0.042969,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,227,0.0385,52,-6.1934,16.084525,1.319122,0.04294,61.33,0,-1
1,2026-05-26 20:49:32,5x5,3000,228,5.0385,52,-6.3605,14.593407,1.229775,0.042911,61.33,0,-1
